,Year,Month,Year_Month,Location,Latitude,Longitude,Drought / No Drought,Deep_Drainage,PET_Actual,E_Actual,Soil_M_root_zone,Qtot,Rainfall,ENSO,IOD,SAM,P_acc_3M,geom,address,postal_code,NRM_Sub_Cluster_name
491,2021,April,2021-04,Gulgong,-32.3625,149.5321,0,1.256835938,100.328125,71.828125,0.408203125,0.7109375,2.703125,-0.42,0.325,0.87,255.8046875,"-32.3625,149.5321","Ten dollar town motel, Medley Street, Gulgong, Mid-Western Regional Council, New South Wales, 2852, Australia",2852,['Central Slopes']
492,2019,February,2019-02,Narrabri,-30.3167,149.7667,1,0.40234375,212.1953125,10.015625,0.01171875,0,4.703125,1.58,0.496,-1.87,66.5,"-30.3167,149.7667","The Island Road, Narrabri, Narrabri Shire Council, New South Wales, 2390, Australia",2390,['Central Slopes']
493,2019,March,2019-03,Narrabri,-30.3167,149.7667,1,0.443359375,181.4609375,16.4453125,0.0546875,0.3203125,73.703125,0.92,0.325,1.47,91.90625,"-30.3167,149.7667","The Island Road, Narrabri, Narrabri Shire Council, New South Wales, 2390, Australia",2390,['Central Slopes']
494,2019,April,2019-04,Narrabri,-30.3167,149.7667,1,0.427734375,130.015625,44.953125,0.14453125,0.21875,0.703125,0.72,0.333,0.86,79.109375,"-30.3167,149.7667","The Island Road, Narrabri, Narrabri Shire Council, New South Wales, 2390, Australia",2390,['Central Slopes']
495,2019,May,2019-05,Narrabri,-30.3167,149.7667,1,0.439453125,82.921875,32.2421875,0.12109375,0.21875,35.296875,1.15,0.619,-0.11,109.703125,"-30.3167,149.7667","The Island Road, Narrabri, Narrabri Shire Council, New South Wales, 2390, Australia",2390,['Central Slopes']
496,2019,June,2019-06,Narrabri,-30.3167,149.7667,1,0.423828125,64.515625,7.7890625,0.055664063,0,0.8984375,0.83,0.719,2.21,36.8984375,"-30.3167,149.7667","The Island Road, Narrabri, Narrabri Shire Council, New South Wales, 2390, Australia",2390,['Central Slopes']
497,2019,July,2019-07,Narrabri,-30.3167,149.7667,1,0.435546875,74.9765625,12.421875,0.0703125,0.015625,15.3984375,0.8,0.693,-2.2,51.59375,"-30.3167,149.7667","The Island Road, Narrabri, Narrabri Shire Council, New South Wales, 2390, Australia",2390,['Central Slopes']
498,2019,August,2019-08,Narrabri,-30.3167,149.7667,1,0.43359375,100.28125,12.328125,0.02734375,0,0.3984375,0.22,0.548,-2.04,16.6953125,"-30.3167,149.7667","The Island Road, Narrabri, Narrabri Shire Council, New South Wales, 2390, Australia",2390,['Central Slopes']
499,2019,September,2019-09,Narrabri,-30.3167,149.7667,1,0.41796875,142.3515625,2.53125,0.002929688,0,0.703125,0.99,0.999,0.81,16.5,"-30.3167,149.7667","The Island Road, Narrabri, Narrabri Shire Council, New South Wales, 2390, Australia",2390,['Central Slopes']
500,2019,October,2019-10,Narrabri,-30.3167,149.7667,1,0.4296875,188.90625,4.3046875,0.006835938,0,4.796875,0.66,1.123,-1.97,5.8984375,"-30.3167,149.7667","The Island Road, Narrabri, Narrabri Shire Council, New South Wales, 2390, Australia",2390,['Central Slopes']
501,2019,November,2019-11,Narrabri,-30.3167,149.7667,1,0.413085938,224.5078125,21.4765625,0.05859375,0.0546875,42.296875,1.07,0.958,-4.42,47.796875,"-30.3167,149.7667","The Island Road, Narrabri, Narrabri Shire Council, New South Wales, 2390, Australia",2390,['Central Slopes']
502,2019,December,2019-12,Narrabri,-30.3167,149.7667,1,0.42578125,272.0078125,25.5703125,0.064453125,0.0078125,6.203125,0.73,0.312,-1.78,53.296875,"-30.3167,149.7667","The Island Road, Narrabri, Narrabri Shire Council, New South Wales, 2390, Australia",2390,['Central Slopes']
503,2020,January,2020-01,Narrabri,-30.3167,149.7667,1,0.423828125,259.1953125,33.4140625,0.103515625,0.859375,87.203125,0.2,0.238,0.57,135.703125,"-30.3167,149.7667","The Island Road, Narrabri, Narrabri Shire Council, New South Wales, 2390, Australia",2390,['Central Slopes']
504,2020,February,2020-02,Narrabri,-30.3167,149.7667,1,0.399414063,172,77.40625,0.573242188,1.25,181.296875,0.3,0.134,-0.36,274.703125,"-30.3167,149.7667","The Island Road, Narrabri, Narrabri Shire Council, New South Wales, 2390, Australia",2390,['Central Slopes']
505,2021,April,2021-04,Narrabri,-30.3167,149.7667,0,0.422851563,110.71875,75.7265625,0.3984375,0.0234375,11.8984375,-0.42,0.325,0.87,279.5,"-30.3167,149.7667","The Island Road, Narrabri, Narrabri Shire Council, New South Wales, 2390, Australia",2390,['Central Slopes']
506,2019,February,2019-02,Gunnedah,-30.9667,150.25,1,0.208984375,200.921875,4.71875,0.005859375,0,0.703125,1.58,0.496,-1.87,44.3046875,"-30.9667,150.25","Maitland Street, Gunnedah, Gunnedah Shire Council, New South Wales, 2380, Australia",2380,['Central Slopes']
507,2019,March,2019-03,Gunnedah,-30.9667,150.25,1,0.23046875,172.265625,14.078125,0.047851563,0.5625,85.203125,0.92,0.325,1.47,99.90625,"-30.9667,150.25","Maitland Street, Gunnedah, Gunnedah Shire Council, New South Wales, 2380, Australia",2380,['Central Slopes']
508,2019,April,2019-04,Gunnedah,-30.9667,150.25,1,0.22265625,124.3125,51.8359375,0.185546875,0.4453125,0,0.72,0.333,0.86,85.90625,"-30.9667,150.25","Maitland Street, Gunnedah, Gunnedah Shire Council, New South Wales, 2380, Australia",2380,['Central Slopes']
509,2019,May,2019-05,Gunnedah,-30.9667,150.25,1,0.229492188,77.65625,36.9609375,0.153320313,0.3203125,40.703125,1.15,0.619,-0.11,125.90625,"-30.9667,150.25","Maitland Street, Gunnedah, Gunnedah Shire Council, New South Wales, 2380, Australia",2380,['Central Slopes']
510,2019,June,2019-06,Gunnedah,-30.9667,150.25,1,0.221679688,61.015625,13.453125,0.08984375,0,7.703125,0.83,0.719,2.21,48.40625,"-30.9667,150.25","Maitland Street, Gunnedah, Gunnedah Shire Council, New South Wales, 2380, Australia",2380,['Central Slopes']
511,2019,July,2019-07,Gunnedah,-30.9667,150.25,1,0.228515625,70.2109375,14.7890625,0.09375,0.0078125,15.703125,0.8,0.693,-2.2,64.109375,"-30.9667,150.25","Maitland Street, Gunnedah, Gunnedah Shire Council, New South Wales, 2380, Australia",2380,['Central Slopes']
512,2019,August,2019-08,Gunnedah,-30.9667,150.25,1,0.227539063,95.359375,15.078125,0.048828125,0,2.703125,0.22,0.548,-2.04,26.109375,"-30.9667,150.25","Maitland Street, Gunnedah, Gunnedah Shire Council, New South Wales, 2380, Australia",2380,['Central Slopes']
513,2019,September,2019-09,Gunnedah,-30.9667,150.25,1,0.219726563,135.25,6.578125,0.008789063,0,2.1015625,0.99,0.999,0.81,20.5078125,"-30.9667,150.25","Maitland Street, Gunnedah, Gunnedah Shire Council, New South Wales, 2380, Australia",2380,['Central Slopes']
514,2019,October,2019-10,Gunnedah,-30.9667,150.25,1,0.2265625,181.4296875,5.53125,0.008789063,0,5.6015625,0.66,1.123,-1.97,10.40625,"-30.9667,150.25","Maitland Street, Gunnedah, Gunnedah Shire Council, New South Wales, 2380, Australia",2380,['Central Slopes']
515,2019,November,2019-11,Gunnedah,-30.9667,150.25,1,0.21875,218.5,19.6015625,0.0546875,0.03125,31.203125,1.07,0.958,-4.42,38.90625,"-30.9667,150.25","Maitland Street, Gunnedah, Gunnedah Shire Council, New South Wales, 2380, Australia",2380,['Central Slopes']
516,2019,December,2019-12,Gunnedah,-30.9667,150.25,1,0.224609375,262.671875,13.9296875,0.026367188,0,0.8984375,0.73,0.312,-1.78,37.703125,"-30.9667,150.25","Maitland Street, Gunnedah, Gunnedah Shire Council, New South Wales, 2380, Australia",2380,['Central Slopes']
517,2020,January,2020-01,Gunnedah,-30.9667,150.25,1,0.224609375,249.140625,20.0625,0.05078125,0.046875,45.203125,0.2,0.238,0.57,77.3046875,"-30.9667,150.25","Maitland Street, Gunnedah, Gunnedah Shire Council, New South Wales, 2380, Australia",2380,['Central Slopes']
518,2020,February,2020-02,Gunnedah,-30.9667,150.25,1,0.209960938,165.4765625,70.1328125,0.345703125,0.28125,142.3984375,0.3,0.134,-0.36,188.5,"-30.9667,150.25","Maitland Street, Gunnedah, Gunnedah Shire Council, New South Wales, 2380, Australia",2380,['Central Slopes']
519,2021,April,2021-04,Gunnedah,-30.9667,150.25,0,0.221679688,109.109375,67.265625,0.153320313,0.015625,16,-0.42,0.325,0.87,223.8984375,"-30.9667,150.25","Maitland Street, Gunnedah, Gunnedah Shire Council, New South Wales, 2380, Australia",2380,['Central Slopes']
520,2018,October,2018-10,Tamworth,-31.083,150.917,0,0.89453125,166.4453125,44.140625,0.120117188,0.0390625,53.8984375,0.24,0.844,2.76,113.296875,"-31.083,150.917","Jewry Street, Taminda, Tamworth, Tamworth Regional Council, New South Wales, 2340, Australia",2340,['Central Slopes']
521,2018,November,2018-11,Tamworth,-31.083,150.917,0,0.858398438,190.4921875,47.3828125,0.149414063,0.3046875,82.8984375,0.62,0.623,2.84,168.6953125,"-31.083,150.917","Jewry Street, Taminda, Tamworth, Tamworth Regional Council, New South Wales, 2340, Australia",2340,['Central Slopes']
522,2018,December,2018-12,Tamworth,-31.083,150.917,0,0.8828125,232.5390625,83.46875,0.228515625,0.078125,57.1015625,-0.23,0.379,1.44,193.8984375,"-31.083,150.917","Jewry Street, Taminda, Tamworth, Tamworth Regional Council, New South Wales, 2340, Australia",2340,['Central Slopes']
523,2019,January,2019-01,Tamworth,-31.083,150.917,0,0.875976563,242.2734375,65.3828125,0.103515625,0.015625,38.296875,0.36,0.452,2.79,178.296875,"-31.083,150.917","Jewry Street, Taminda, Tamworth, Tamworth Regional Council, New South Wales, 2340, Australia",2340,['Central Slopes']
524,2019,August,2019-08,Tamworth,-31.083,150.917,1,0.821289063,89.9453125,17.828125,0.0859375,0,4.8984375,0.22,0.548,-2.04,44.9921875,"-31.083,150.917","Jewry Street, Taminda, Tamworth, Tamworth Regional Council, New South Wales, 2340, Australia",2340,['Central Slopes']
525,2019,September,2019-09,Tamworth,-31.083,150.917,1,0.786132813,129.234375,16.4765625,0.033203125,0,2.796875,0.99,0.999,0.81,25.9921875,"-31.083,150.917","Jewry Street, Taminda, Tamworth, Tamworth Regional Council, New South Wales, 2340, Australia",2340,['Central Slopes']
526,2019,October,2019-10,Tamworth,-31.083,150.917,1,0.803710938,177.5078125,10.0546875,0.015625,0,8.203125,0.66,1.123,-1.97,15.8984375,"-31.083,150.917","Jewry Street, Taminda, Tamworth, Tamworth Regional Council, New South Wales, 2340, Australia",2340,['Central Slopes']
527,2019,November,2019-11,Tamworth,-31.083,150.917,1,0.770507813,212.7109375,22.265625,0.061523438,0.03125,37.796875,1.07,0.958,-4.42,48.796875,"-31.083,150.917","Jewry Street, Taminda, Tamworth, Tamworth Regional Council, New South Wales, 2340, Australia",2340,['Central Slopes']
528,2019,December,2019-12,Tamworth,-31.083,150.917,1,0.7890625,249.0390625,25.6640625,0.043945313,0,7.203125,0.73,0.312,-1.78,53.203125,"-31.083,150.917","Jewry Street, Taminda, Tamworth, Tamworth Regional Council, New South Wales, 2340, Australia",2340,['Central Slopes']
529,2020,January,2020-01,Tamworth,-31.083,150.917,1,0.78125,237.046875,33.9921875,0.109375,0.171875,104.796875,0.2,0.238,0.57,149.796875,"-31.083,150.917","Jewry Street, Taminda, Tamworth, Tamworth Regional Council, New South Wales, 2340, Australia",2340,['Central Slopes']
530,2020,February,2020-02,Tamworth,-31.083,150.917,1,0.755859375,157.8046875,61.25,0.612304688,0.9140625,190,0.3,0.134,-0.36,302,"-31.083,150.917","Jewry Street, Taminda, Tamworth, Tamworth Regional Council, New South Wales, 2340, Australia",2340,['Central Slopes']
531,2020,March,2020-03,Tamworth,-31.083,150.917,1,0.89453125,136.34375,70.8828125,0.694335938,1.484375,69.296875,0.52,0.119,2.05,364.09375,"-31.083,150.917","Jewry Street, Taminda, Tamworth, Tamworth Regional Council, New South Wales, 2340, Australia",2340,['Central Slopes']
532,2020,April,2020-04,Tamworth,-31.083,150.917,1,0.924804688,98.25,56.796875,0.65234375,16.296875,49.1015625,0.48,0.064,-1.72,308.3984375,"-31.083,150.917","Jewry Street, Taminda, Tamworth, Tamworth Regional Council, New South Wales, 2340, Australia",2340,['Central Slopes']
533,2020,May,2020-05,Tamworth,-31.083,150.917,1,1,70.15625,40.5546875,0.577148438,0.109375,45.3984375,-0.42,0.378,1.03,163.796875,"-31.083,150.917","Jewry Street, Taminda, Tamworth, Tamworth Regional Council, New South Wales, 2340, Australia",2340,['Central Slopes']
534,2020,June,2020-06,Tamworth,-31.083,150.917,1,0.99609375,54.390625,33.046875,0.518554688,0.09375,34.703125,-0.02,0.568,1.18,129.203125,"-31.083,150.917","Jewry Street, Taminda, Tamworth, Tamworth Regional Council, New South Wales, 2340, Australia",2340,['Central Slopes']
535,2020,July,2020-07,Tamworth,-31.083,150.917,1,1.052734375,57.3984375,36.1640625,0.473632813,3.0859375,51.296875,-0.44,0.417,-0.97,131.3984375,"-31.083,150.917","Jewry Street, Taminda, Tamworth, Tamworth Regional Council, New South Wales, 2340, Australia",2340,['Central Slopes']
536,2020,August,2020-08,Tamworth,-31.083,150.917,1,1.077148438,80.1328125,47.265625,0.5,5.7421875,35.296875,-1.28,-0.07,-2.2,121.296875,"-31.083,150.917","Jewry Street, Taminda, Tamworth, Tamworth Regional Council, New South Wales, 2340, Australia",2340,['Central Slopes']
537,2021,April,2021-04,Tamworth,-31.083,150.917,0,1.014648438,103.4453125,65.8828125,0.54296875,0.8828125,28.296875,-0.42,0.325,0.87,314.296875,"-31.083,150.917","Jewry Street, Taminda, Tamworth, Tamworth Regional Council, New South Wales, 2340, Australia",2340,['Central Slopes']
538,2019,August,2019-08,Moree,-29.4635,149.8417,1,0.33203125,103.1875,6.4921875,0.016601563,0,0.296875,0.22,0.548,-2.04,21.1953125,"-29.4635,149.8417","ANZ, 84, Balo Street, Moree, Moree Plains Shire Council, New South Wales, 2400, Australia",2400,['Central Slopes']
539,2019,September,2019-09,Moree,-29.4635,149.8417,1,0.319335938,145.296875,1.71875,0.001953125,0,0.1015625,0.99,0.999,0.81,9.296875,"-29.4635,149.8417","ANZ, 84, Balo Street, Moree, Moree Plains Shire Council, New South Wales, 2400, Australia",2400,['Central Slopes']
540,2019,October,2019-10,Moree,-29.4635,149.8417,1,0.329101563,197.84375,6.3671875,0.014648438,0.015625,9.5,0.66,1.123,-1.97,9.8984375,"-29.4635,149.8417","ANZ, 84, Balo Street, Moree, Moree Plains Shire Council, New South Wales, 2400, Australia",2400,['Central Slopes']
541,2019,November,2019-11,Moree,-29.4635,149.8417,1,0.31640625,228.6640625,14.765625,0.032226563,0.015625,23.8984375,1.07,0.958,-4.42,33.5,"-29.4635,149.8417","ANZ, 84, Balo Street, Moree, Moree Plains Shire Council, New South Wales, 2400, Australia",2400,['Central Slopes']
542,2019,December,2019-12,Moree,-29.4635,149.8417,1,0.326171875,275.7890625,16.8125,0.040039063,0.0078125,5.8984375,0.73,0.312,-1.78,39.296875,"-29.4635,149.8417","ANZ, 84, Balo Street, Moree, Moree Plains Shire Council, New South Wales, 2400, Australia",2400,['Central Slopes']
543,2021,April,2021-04,Moree,-29.4635,149.8417,0,0.328125,117.109375,68.6953125,0.588867188,1.0546875,15.203125,-0.42,0.325,0.87,306.40625,"-29.4635,149.8417","ANZ, 84, Balo Street, Moree, Moree Plains Shire Council, New South Wales, 2400, Australia",2400,['Central Slopes']
544,2019,August,2019-08,Uralla,-30.633,151.483,1,1.180664063,79.234375,9.3515625,0.012695313,0.1484375,7.3984375,0.22,0.548,-2.04,34.4921875,"-30.633,151.483","Flat Rock Road, Uralla Shire Council, New South Wales, 2358, Australia",2358,['Central Slopes']
545,2019,September,2019-09,Uralla,-30.633,151.483,1,1.122070313,115.15625,6.765625,0.008789063,0.125,6.296875,0.99,0.999,0.81,23.4921875,"-30.633,151.483","Flat Rock Road, Uralla Shire Council, New South Wales, 2358, Australia",2358,['Central Slopes']
546,2019,October,2019-10,Uralla,-30.633,151.483,1,1.140625,156.8984375,16.375,0.036132813,0.375,20.3984375,0.66,1.123,-1.97,34.09375,"-30.633,151.483","Flat Rock Road, Uralla Shire Council, New South Wales, 2358, Australia",2358,['Central Slopes']
547,2019,November,2019-11,Uralla,-30.633,151.483,1,1.086914063,191.3046875,20.265625,0.038085938,0.375,24.6015625,1.07,0.958,-4.42,51.296875,"-30.633,151.483","Flat Rock Road, Uralla Shire Council, New South Wales, 2358, Australia",2358,['Central Slopes']
548,2019,December,2019-12,Uralla,-30.633,151.483,1,1.107421875,224.1015625,36.5546875,0.080078125,0.59375,34.8984375,0.73,0.312,-1.78,79.8984375,"-30.633,151.483","Flat Rock Road, Uralla Shire Council, New South Wales, 2358, Australia",2358,['Central Slopes']
549,2021,April,2021-04,Uralla,-30.633,151.483,0,2.4140625,88.9921875,62.0546875,0.538085938,2.4765625,31.203125,-0.42,0.325,0.87,295.90625,"-30.633,151.483","Flat Rock Road, Uralla Shire Council, New South Wales, 2358, Australia",2358,['Central Slopes']
550,2018,October,2018-10,Goondiwindi,-28.55,150.3167,0,0.422851563,183.84375,56.9140625,0.176757813,0.0625,96.1015625,0.24,0.844,2.76,142.796875,"-28.55,150.3167","Pfingst Street, Goondiwindi, Goondiwindi Regional, Queensland, 4390, Australia",4390,['Central Slopes']
551,2019,August,2019-08,Goondiwindi,-28.55,150.3167,1,0.409179688,102.796875,8.6796875,0.040039063,0,5.8984375,0.22,0.548,-2.04,28.796875,"-28.55,150.3167","Pfingst Street, Goondiwindi, Goondiwindi Regional, Queensland, 4390, Australia",4390,['Central Slopes']
552,2019,September,2019-09,Goondiwindi,-28.55,150.3167,1,0.393554688,147.1015625,9.1328125,0.020507813,0,0.203125,0.99,0.999,0.81,9.1015625,"-28.55,150.3167","Pfingst Street, Goondiwindi, Goondiwindi Regional, Queensland, 4390, Australia",4390,['Central Slopes']
553,2019,October,2019-10,Goondiwindi,-28.55,150.3167,1,0.404296875,200.03125,9.9375,0.022460938,0.0078125,12.3984375,0.66,1.123,-1.97,18.5,"-28.55,150.3167","Pfingst Street, Goondiwindi, Goondiwindi Regional, Queensland, 4390, Australia",4390,['Central Slopes']
554,2019,November,2019-11,Goondiwindi,-28.55,150.3167,1,0.389648438,234.3984375,12.6171875,0.0234375,0.0078125,18.1015625,1.07,0.958,-4.42,30.703125,"-28.55,150.3167","Pfingst Street, Goondiwindi, Goondiwindi Regional, Queensland, 4390, Australia",4390,['Central Slopes']
555,2019,December,2019-12,Goondiwindi,-28.55,150.3167,1,0.400390625,274.7890625,22.3984375,0.061523438,0.0078125,17,0.73,0.312,-1.78,47.5,"-28.55,150.3167","Pfingst Street, Goondiwindi, Goondiwindi Regional, Queensland, 4390, Australia",4390,['Central Slopes']
556,2020,January,2020-01,Goondiwindi,-28.55,150.3167,1,0.3984375,252.046875,27.546875,0.0703125,0.046875,53.6015625,0.2,0.238,0.57,88.703125,"-28.55,150.3167","Pfingst Street, Goondiwindi, Goondiwindi Regional, Queensland, 4390, Australia",4390,['Central Slopes']
557,2020,February,2020-02,Goondiwindi,-28.55,150.3167,1,0.374023438,178.3046875,68.9140625,0.368164063,0.171875,139.1015625,0.3,0.134,-0.36,209.703125,"-28.55,150.3167","Pfingst Street, Goondiwindi, Goondiwindi Regional, Queensland, 4390, Australia",4390,['Central Slopes']
558,2020,March,2020-03,Goondiwindi,-28.55,150.3167,1,0.405273438,167.4140625,86.046875,0.334960938,0.03125,39.296875,0.52,0.119,2.05,232,"-28.55,150.3167","Pfingst Street, Goondiwindi, Goondiwindi Regional, Queensland, 4390, Australia",4390,['Central Slopes']
559,2020,April,2020-04,Goondiwindi,-28.55,150.3167,1,0.391601563,117.984375,31.984375,0.180664063,0,11.203125,0.48,0.064,-1.72,189.6015625,"-28.55,150.3167","Pfingst Street, Goondiwindi, Goondiwindi Regional, Queensland, 4390, Australia",4390,['Central Slopes']
560,2018,October,2018-10,Tenterfield,-29.054,152.0191,0,2.764648438,138.0234375,67.8984375,0.16796875,3.421875,95.203125,0.24,0.844,2.76,162.8046875,"-29.054,152.0191","Jeff Hollands Sports Store, Rouse Street, Tenterfield, Tenterfield Shire Council, New South Wales, 2372, Australia",2372,['Central Slopes']
561,2019,August,2019-08,Tenterfield,-29.054,152.0191,1,2.063476563,87.0390625,7.7734375,0.010742188,2.21875,7.3984375,0.22,0.548,-2.04,46.8984375,"-29.054,152.0191","Jeff Hollands Sports Store, Rouse Street, Tenterfield, Tenterfield Shire Council, New South Wales, 2372, Australia",2372,['Central Slopes']
562,2019,September,2019-09,Tenterfield,-29.054,152.0191,1,1.927734375,123.2578125,7.7265625,0.012695313,2.09375,7.6015625,0.99,0.999,0.81,22.5,"-29.054,152.0191","Jeff Hollands Sports Store, Rouse Street, Tenterfield, Tenterfield Shire Council, New South Wales, 2372, Australia",2372,['Central Slopes']
563,2019,October,2019-10,Tenterfield,-29.054,152.0191,1,1.935546875,167.1640625,20.7578125,0.07421875,2.2421875,35.6015625,0.66,1.123,-1.97,50.6015625,"-29.054,152.0191","Jeff Hollands Sports Store, Rouse Street, Tenterfield, Tenterfield Shire Council, New South Wales, 2372, Australia",2372,['Central Slopes']
564,2019,November,2019-11,Tenterfield,-29.054,152.0191,1,1.834960938,201.7109375,26.8359375,0.051757813,1.9296875,20.5,1.07,0.958,-4.42,63.703125,"-29.054,152.0191","Jeff Hollands Sports Store, Rouse Street, Tenterfield, Tenterfield Shire Council, New South Wales, 2372, Australia",2372,['Central Slopes']
565,2019,December,2019-12,Tenterfield,-29.054,152.0191,1,1.875,223.234375,45.578125,0.154296875,2.2421875,68.8984375,0.73,0.312,-1.78,125,"-29.054,152.0191","Jeff Hollands Sports Store, Rouse Street, Tenterfield, Tenterfield Shire Council, New South Wales, 2372, Australia",2372,['Central Slopes']
566,2020,January,2020-01,Tenterfield,-29.054,152.0191,1,1.874023438,199.3515625,53.96875,0.19921875,2.578125,91.1015625,0.2,0.238,0.57,180.5,"-29.054,152.0191","Jeff Hollands Sports Store, Rouse Street, Tenterfield, Tenterfield Shire Council, New South Wales, 2372, Australia",2372,['Central Slopes']
567,2020,February,2020-02,Tenterfield,-29.054,152.0191,1,2.040039063,133.3984375,63.7265625,0.532226563,5.515625,200.296875,0.3,0.134,-0.36,360.296875,"-29.054,152.0191","Jeff Hollands Sports Store, Rouse Street, Tenterfield, Tenterfield Shire Council, New South Wales, 2372, Australia",2372,['Central Slopes']
568,2020,March,2020-03,Tenterfield,-29.054,152.0191,1,2.98046875,126.890625,66.796875,0.431640625,2.90625,26.5,0.52,0.119,2.05,317.8984375,"-29.054,152.0191","Jeff Hollands Sports Store, Rouse Street, Tenterfield, Tenterfield Shire Council, New South Wales, 2372, Australia",2372,['Central Slopes']
569,2020,April,2020-04,Tenterfield,-29.054,152.0191,1,3.114257813,98.7578125,44.1171875,0.294921875,2.390625,38,0.48,0.064,-1.72,264.796875,"-29.054,152.0191","Jeff Hollands Sports Store, Rouse Street, Tenterfield, Tenterfield Shire Council, New South Wales, 2372, Australia",2372,['Central Slopes']
570,2018,October,2018-10,Glen Innes,-29.7377,151.7403,0,1.826171875,137.7421875,75.578125,0.171875,1.40625,68,0.24,0.844,2.76,166,"-29.7377,151.7403","Meade Street, Glen Innes, Glen Innes Severn Council, New South Wales, 2370, Australia",2370,['Central Slopes']
571,2019,August,2019-08,Glen Innes,-29.7377,151.7403,1,1.591796875,81.4453125,10.9921875,0.016601563,0.25,10.296875,0.22,0.548,-2.04,36.1953125,"-29.7377,151.7403","Meade Street, Glen Innes, Glen Innes Severn Council, New South Wales, 2370, Australia",2370,['Central Slopes']
572,2019,September,2019-09,Glen Innes,-29.7377,151.7403,1,1.517578125,116.3828125,6.8984375,0.006835938,0.1875,5.3984375,0.99,0.999,0.81,22.1953125,"-29.7377,151.7403","Meade Street, Glen Innes, Glen Innes Severn Council, New South Wales, 2370, Australia",2370,['Central Slopes']
573,2019,October,2019-10,Glen Innes,-29.7377,151.7403,1,1.544921875,157.453125,20.59375,0.0546875,0.484375,31.5,0.66,1.123,-1.97,47.1953125,"-29.7377,151.7403","Meade Street, Glen Innes, Glen Innes Severn Council, New South Wales, 2370, Australia",2370,['Central Slopes']
574,2019,November,2019-11,Glen Innes,-29.7377,151.7403,1,1.474609375,194.0703125,28.7421875,0.060546875,0.6015625,40,1.07,0.958,-4.42,76.8984375,"-29.7377,151.7403","Meade Street, Glen Innes, Glen Innes Severn Council, New South Wales, 2370, Australia",2370,['Central Slopes']
575,2019,December,2019-12,Glen Innes,-29.7377,151.7403,1,1.505859375,223.078125,51.0859375,0.126953125,0.515625,35.296875,0.73,0.312,-1.78,106.796875,"-29.7377,151.7403","Meade Street, Glen Innes, Glen Innes Severn Council, New South Wales, 2370, Australia",2370,['Central Slopes']
576,2020,January,2020-01,Glen Innes,-29.7377,151.7403,1,1.489257813,189.9296875,59.2109375,0.247070313,1.5,130.703125,0.2,0.238,0.57,206,"-29.7377,151.7403","Meade Street, Glen Innes, Glen Innes Severn Council, New South Wales, 2370, Australia",2370,['Central Slopes']
577,2020,February,2020-02,Glen Innes,-29.7377,151.7403,1,1.412109375,133.8984375,71.3359375,0.625,17.2421875,187.703125,0.3,0.134,-0.36,353.703125,"-29.7377,151.7403","Meade Street, Glen Innes, Glen Innes Severn Council, New South Wales, 2370, Australia",2370,['Central Slopes']
578,2020,March,2020-03,Glen Innes,-29.7377,151.7403,1,1.580078125,124.9765625,70.9765625,0.663085938,8.2734375,71.5,0.52,0.119,2.05,389.90625,"-29.7377,151.7403","Meade Street, Glen Innes, Glen Innes Severn Council, New South Wales, 2370, Australia",2370,['Central Slopes']
579,2020,April,2020-04,Glen Innes,-29.7377,151.7403,1,1.572265625,92.2890625,56.1796875,0.6328125,22.2734375,65.6015625,0.48,0.064,-1.72,324.8046875,"-29.7377,151.7403","Meade Street, Glen Innes, Glen Innes Severn Council, New South Wales, 2370, Australia",2370,['Central Slopes']
580,2018,October,2018-10,Mungindi,-28.9769,148.9894,0,0.081054688,195.4140625,37.2890625,0.0859375,0.0625,60.703125,0.24,0.844,2.76,77.796875,"-28.9769,148.9894","Shafay's, St George Street, Mungindi, Moree Plains Shire Council, New South Wales, 2406, Australia",2406,['Central Slopes']
581,2019,August,2019-08,Mungindi,-28.9769,148.9894,1,0.080078125,108.28125,3.109375,0.004882813,0,0.1015625,0.22,0.548,-2.04,14,"-28.9769,148.9894","Shafay's, St George Street, Mungindi, Moree Plains Shire Council, New South Wales, 2406, Australia",2406,['Central Slopes']
582,2019,September,2019-09,Mungindi,-28.9769,148.9894,1,0.077148438,151.5859375,0.296875,0,0,0,0.99,0.999,0.81,9,"-28.9769,148.9894","Shafay's, St George Street, Mungindi, Moree Plains Shire Council, New South Wales, 2406, Australia",2406,['Central Slopes']
583,2019,October,2019-10,Mungindi,-28.9769,148.9894,1,0.080078125,206.90625,0.125,0,0,1.296875,0.66,1.123,-1.97,1.3984375,"-28.9769,148.9894","Shafay's, St George Street, Mungindi, Moree Plains Shire Council, New South Wales, 2406, Australia",2406,['Central Slopes']
584,2019,November,2019-11,Mungindi,-28.9769,148.9894,1,0.077148438,238.5390625,14.0625,0.022460938,0.03125,24,1.07,0.958,-4.42,25.296875,"-28.9769,148.9894","Shafay's, St George Street, Mungindi, Moree Plains Shire Council, New South Wales, 2406, Australia",2406,['Central Slopes']
585,2019,December,2019-12,Mungindi,-28.9769,148.9894,1,0.079101563,286.8359375,14.46875,0.047851563,0.0078125,8.796875,0.73,0.312,-1.78,34.09375,"-28.9769,148.9894","Shafay's, St George Street, Mungindi, Moree Plains Shire Council, New South Wales, 2406, Australia",2406,['Central Slopes']
